"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.54951,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.7923,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.90654,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.75448,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.46436,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.20417,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.09354,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.08558,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.1195,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.17072,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.25888,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.43871,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.75388,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.0992,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.3258,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.3161,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.1776,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.0423,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.9953,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.99953,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.98511,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.88697,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.70142,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.4161,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.02738,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-05",98.65762,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-06",98.48147,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-07",98.63332,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-08",98.92104,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.09454,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-10",98.97825,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-11",98.71806,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2015-12",98.51926,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-01",98.52843,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-02",98.65398,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-03",98.76712,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-04",98.78648,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-05",98.77512,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-06",98.83712,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.04489,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.29308,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.42709,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.33106,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.13029,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.99286,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.03629,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.17071,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.26555,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.22536,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.10508,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-06",98.98213,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-07",98.90854,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-08",98.86576,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-09",98.83829,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-10",98.8564,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.02367,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2017-12",99.54086,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.5807,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.8127,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.7924,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.1587,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.0827,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.7341,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.1883,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.6072,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.1547,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.9471,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.875,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.8113,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.6827,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.534,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.4463,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.4753,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.5294,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.4662,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.1648,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.71501,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.2145,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.4255,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.3916,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.3431,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.2371,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-11",101.9918,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.4766,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-01",100.9662,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-02",100.5931,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-03",100.4321,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.3998,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.5198,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.5969,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.5129,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.2187,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-09",99.79474,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-10",99.64188,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-11",99.78605,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.1349,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.4723,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-02",100.6745,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-03",100.8572,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.9087,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.8833,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.6386,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-07",100.311,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-08",100.0411,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.80491,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.62663,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.64131,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.63883,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-01",99.46448,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.30983,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.39107,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.81516,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.2333,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.3858,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.3881,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.3007,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.2661,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.411,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.6966,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.9929,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-01",101.266,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.1549,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.9909,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.8236,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.747,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.8818,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.9907,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.9666,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.8504,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.7631,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.8259,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.9586,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-01",100.9442,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-02",100.7921,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.5677,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.3835,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.4499,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.6945,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.6031,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.025,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.32233,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.0943,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.47221,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.0361,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.2906,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.243,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.1146,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-04",99.86865,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-05",99.59304,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-06",99.57274,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-07",99.60808,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-08",99.70412,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.0122,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.4226,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.6484,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.7612,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.7925,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.5744,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.3088,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.1388,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.0799,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.0401,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.0175,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-08",99.79358,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-09",99.5443,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-10",99.25652,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-11",98.97726,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-12",98.81294,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-01",98.65501,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.2749,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-03",97.81664,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-04",97.30009,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",96.92922,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",96.8126,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.0112,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.26281,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.33717,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.99207,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.74116,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.73386,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.74091,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.71545,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.91289,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.35104,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.72806,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.88414,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.83994,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.88265,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.05653,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.08552,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.09924,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.26949,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.42729,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.48109,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.47807,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.45812,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.45689,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.3641,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.08641,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",97.91705,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",97.86746,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",97.96355,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",98.21456,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.45926,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.56489,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.51703,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.27941,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.22243,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.20712,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.90741,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.34466,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",96.86432,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",96.79879,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.02477,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.45566,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.98865,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.44303,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.69635,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.81843,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.85264,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.79768,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.59646,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.52555,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.69275,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.00406,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.22731,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.14228,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.81358,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.6872,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.78857,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.95277,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.16159,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.49465,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.66685,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.62974,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.35323,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.97802,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.74606,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.84499,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.14404,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.31427,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.38329,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.41505,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.48697,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.47356,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.44754,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.43948,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.53296,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.73423,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0172,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.3644,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.7494,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.0087,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.011,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.9162,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8625,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7836,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.7975,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.6849,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.4989,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3313,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.36,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.4744,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.5696,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.5825,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5459,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.5068,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.5284,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.6485,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6269,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.4829,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.3789,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.3601,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4356,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.7587,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.0898,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.2353,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.2232,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.1932,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.1543,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.0844,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.9806,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9404,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.035,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.1535,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.3004,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.2807,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.1997,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.2284,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.3848,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.482,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4331,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3506,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.295,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.2648,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.2756,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.3555,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.3385,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.2337,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.0702,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.8744,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.9262,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.135,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.2887,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.3751,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.2896,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.0723,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.7858,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.7552,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.8625,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-07",98.4587,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-08",98.41344,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-09",98.45551,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-10",98.61964,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-11",98.81811,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2000-12",99.07352,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-01",99.37283,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-02",99.50051,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-03",99.38277,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-04",99.08997,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-05",98.65318,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-06",98.15344,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-07",97.98627,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-08",97.95721,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-09",97.9236,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-10",97.77374,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-11",97.72665,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2001-12",97.86522,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-01",98.04027,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-02",98.21901,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-03",98.35664,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-04",98.43916,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-05",98.38468,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-06",98.24825,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-07",98.28549,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-08",98.37079,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-09",98.5353,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-10",98.6364,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-11",98.76934,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-12",98.90259,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.97549,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.02399,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.11076,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.31116,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-05",99.52612,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-06",99.63473,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-07",99.54699,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.38701,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.25419,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.25503,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.45492,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.77388,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.0289,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.0213,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.8214,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.73037,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.86169,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.9095,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.009,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.251,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.6696,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-10",101.1361,
